TradingPeriod,IsProxyPriceFlag,Year,Month,Day,PrevAvg$PerMWHr,PrevMed$PerMWHr,SinPeriod,CosPeriod,SinDate,CosDate,Anomaly
5,0.0,2023.0,12.0,9.0,166.828,166.58,0.60876143,0.79335334,-0.36839129,0.92967083,0
6,0.0,2023.0,12.0,9.0,164.46285714,164.15,0.70710678,0.70710678,-0.36805786,0.92980289,0
7,0.0,2023.0,12.0,9.0,164.1675,164.13,0.79335334,0.60876143,-0.36772438,0.92993482,0
8,0.0,2023.0,12.0,9.0,163.568,163.26,0.8660254,0.5,-0.36739086,0.93006664,0
9,0.0,2023.0,12.0,9.0,163.77,163.26,0.92387953,0.38268343,-0.36705729,0.93019834,0
10,0.0,2023.0,12.0,9.0,167.16833333,163.075,0.96592583,0.25881905,-0.36672367,0.93032992,0
11,0.0,2023.0,12.0,9.0,184.74166667,179.19,0.99144486,0.13052619,-0.36639,0.93046137,0
12,0.0,2023.0,12.0,9.0,172.335,162.51,1.0,0.0,-0.36605628,0.93059271,0
13,0.0,2023.0,12.0,9.0,161.98666667,162.03,0.99144486,-0.13052619,-0.36572252,0.93072393,0
14,0.0,2023.0,12.0,9.0,161.81,161.77,0.96592583,-0.25881905,-0.36538872,0.93085503,0
15,0.0,2023.0,12.0,9.0,161.81,161.77,0.92387953,-0.38268343,-0.36505486,0.93098601,0
16,0.0,2023.0,12.0,9.0,161.77,161.77,0.8660254,-0.5,-0.36472096,0.93111687,0
17,0.0,2023.0,12.0,9.0,161.77,161.77,0.79335334,-0.60876143,-0.36438701,0.93124761,0
18,0.0,2023.0,12.0,9.0,161.75666667,161.75,0.70710678,-0.70710678,-0.36405301,0.93137823,0
19,0.0,2023.0,12.0,9.0,162.225,162.28,0.60876143,-0.79335334,-0.36371897,0.93150873,0
20,0.0,2023.0,12.0,9.0,161.79333333,161.78,0.5,-0.8660254,-0.36338488,0.93163911,0
21,0.0,2023.0,12.0,9.0,161.50833333,161.855,0.38268343,-0.92387953,-0.36305074,0.93176937,0
22,0.0,2023.0,12.0,9.0,159.64666667,161.095,0.25881905,-0.96592583,-0.36271656,0.93189951,0
23,0.0,2023.0,12.0,9.0,158.28571429,165.29,0.13052619,-0.99144486,-0.36238233,0.93202953,0
24,0.0,2023.0,12.0,9.0,159.54166667,160.0,0.0,-1.0,-0.36204805,0.93215943,0
25,0.0,2023.0,12.0,9.0,163.74857143,167.31,-0.13052619,-0.99144486,-0.36171373,0.93228921,0
26,0.0,2023.0,12.0,9.0,168.11166667,168.11,-0.25881905,-0.96592583,-0.36137936,0.93241887,0
27,0.0,2023.0,12.0,9.0,159.25714286,159.88,-0.38268343,-0.92387953,-0.36104495,0.93254842,0
28,0.0,2023.0,12.0,9.0,159.3,158.94,-0.5,-0.8660254,-0.36071048,0.93267784,0
29,0.0,2023.0,12.0,9.0,161.24,156.39,-0.60876143,-0.79335334,-0.36037597,0.93280714,0
30,0.0,2023.0,12.0,9.0,161.244,156.79,-0.70710678,-0.70710678,-0.36004142,0.93293632,0
31,0.0,2023.0,12.0,9.0,163.572,162.57,-0.79335334,-0.60876143,-0.35970682,0.93306538,0
32,0.0,2023.0,12.0,9.0,161.70166667,162.41,-0.8660254,-0.5,-0.35937217,0.93319432,0
33,0.0,2023.0,12.0,9.0,165.562,166.76,-0.92387953,-0.38268343,-0.35903748,0.93332314,0
34,0.0,2023.0,12.0,9.0,158.17857143,160.38,-0.96592583,-0.25881905,-0.35870274,0.93345185,0
35,0.0,2023.0,12.0,9.0,145.49142857,145.63,-0.99144486,-0.13052619,-0.35836795,0.93358043,0
36,0.0,2023.0,12.0,9.0,137.41333333,133.55,-1.0,-0.0,-0.35803312,0.93370889,0
37,0.0,2023.0,12.0,9.0,142.31285714,145.7,-0.99144486,0.13052619,-0.35769824,0.93383723,0
38,0.0,2023.0,12.0,9.0,133.39166667,133.305,-0.96592583,0.25881905,-0.35736331,0.93396545,0
39,0.0,2023.0,12.0,9.0,153.31333333,150.48,-0.92387953,0.38268343,-0.35702834,0.93409355,0
40,0.0,2023.0,12.0,9.0,150.13,149.86,-0.8660254,0.5,-0.35669333,0.93422153,0
41,0.0,2023.0,12.0,9.0,109.02166667,130.53,-0.79335334,0.60876143,-0.35635827,0.93434939,0
42,0.0,2023.0,12.0,9.0,145.758,147.15,-0.70710678,0.70710678,-0.35602316,0.93447713,0
43,0.0,2023.0,12.0,9.0,156.05833333,154.265,-0.60876143,0.79335334,-0.355688,0.93460475,0
44,0.0,2023.0,12.0,9.0,165.315,167.875,-0.5,0.8660254,-0.3553528,0.93473225,0
45,0.0,2023.0,12.0,9.0,162.10285714,157.89,-0.38268343,0.92387953,-0.35501756,0.93485963,0
46,0.0,2023.0,12.0,9.0,167.54571429,167.45,-0.25881905,0.96592583,-0.35468227,0.93498689,0
47,0.0,2023.0,12.0,9.0,166.96666667,166.975,-0.13052619,0.99144486,-0.35434693,0.93511403,0
48,0.0,2023.0,12.0,9.0,166.15833333,166.05,-0.0,1.0,-0.35401155,0.93524105,0
1,0.0,2023.0,12.0,10.0,166.05333333,166.08,0.13052619,0.99144486,-0.35367612,0.93536795,0
2,0.0,2023.0,12.0,10.0,166.56,166.56,0.25881905,0.96592583,-0.35334065,0.93549473,0
3,0.0,2023.0,12.0,10.0,164.04333333,164.055,0.38268343,0.92387953,-0.35300513,0.93562139,0
4,0.0,2023.0,12.0,10.0,156.585,164.01,0.5,0.8660254,-0.35266957,0.93574792,0
5,0.0,2023.0,12.0,10.0,126.685,150.315,0.60876143,0.79335334,-0.35233396,0.93587434,0
6,0.0,2023.0,12.0,10.0,46.87666667,0.52,0.70710678,0.70710678,-0.3519983,0.93600064,0
7,0.0,2023.0,12.0,10.0,151.15833333,150.175,0.79335334,0.60876143,-0.3516626,0.93612682,0
8,0.0,2023.0,12.0,10.0,94.65833333,139.805,0.8660254,0.5,-0.35132686,0.93625287,0
9,0.0,2023.0,12.0,10.0,111.32166667,129.585,0.92387953,0.38268343,-0.35099107,0.93637881,0
10,0.0,2023.0,12.0,10.0,144.60166667,146.83,0.96592583,0.25881905,-0.35065523,0.93650462,0
11,0.0,2023.0,12.0,10.0,92.24166667,136.04,0.99144486,0.13052619,-0.35031935,0.93663032,0
12,0.0,2023.0,12.0,10.0,144.00333333,142.725,1.0,0.0,-0.34998343,0.93675589,0
13,0.0,2023.0,12.0,10.0,134.68,135.765,0.99144486,-0.13052619,-0.34964746,0.93688135,0
14,0.0,2023.0,12.0,10.0,92.80833333,133.315,0.96592583,-0.25881905,-0.34931144,0.93700668,0
15,0.0,2023.0,12.0,10.0,2.6,2.6,0.92387953,-0.38268343,-0.34897538,0.93713189,0
16,0.0,2023.0,12.0,10.0,0.34166667,0.25,0.8660254,-0.5,-0.34863927,0.93725699,0
17,0.0,2023.0,12.0,10.0,0.25,0.25,0.79335334,-0.60876143,-0.34830312,0.93738196,0
18,0.0,2023.0,12.0,10.0,112.806,135.97,0.70710678,-0.70710678,-0.34796693,0.93750681,0
19,0.0,2023.0,12.0,10.0,45.07833333,0.525,0.60876143,-0.79335334,-0.34763069,0.93763154,0
20,0.0,2023.0,12.0,10.0,22.73333333,0.51,0.5,-0.8660254,-0.3472944,0.93775615,0
21,0.0,2023.0,12.0,10.0,58.16571429,5.42,0.38268343,-0.92387953,-0.34695808,0.93788064,0
22,0.0,2023.0,12.0,10.0,98.50714286,133.63,0.25881905,-0.96592583,-0.3466217,0.93800501,0
23,0.0,2023.0,12.0,10.0,80.79285714,134.66,0.13052619,-0.99144486,-0.34628528,0.93812926,0
24,0.0,2023.0,12.0,10.0,39.53285714,0.51,0.0,-1.0,-0.34594882,0.93825338,0
25,0.0,2023.0,12.0,10.0,152.55428571,157.34,-0.13052619,-0.99144486,-0.34561231,0.93837739,0
26,0.0,2023.0,12.0,10.0,129.23142857,149.91,-0.25881905,-0.96592583,-0.34527576,0.93850128,0
27,0.0,2023.0,12.0,10.0,154.72571429,156.81,-0.38268343,-0.92387953,-0.34493916,0.93862504,0
28,0.0,2023.0,12.0,10.0,160.29,161.67,-0.5,-0.8660254,-0.34460252,0.93874869,0
29,0.0,2023.0,12.0,10.0,166.51714286,168.25,-0.60876143,-0.79335334,-0.34426584,0.93887221,0
30,0.0,2023.0,12.0,10.0,167.26428571,167.7,-0.70710678,-0.70710678,-0.34392911,0.93899562,0
31,0.0,2023.0,12.0,10.0,166.65857143,167.33,-0.79335334,-0.60876143,-0.34359234,0.9391189,0
32,0.0,2023.0,12.0,10.0,161.23285714,167.35,-0.8660254,-0.5,-0.34325552,0.93924206,0
33,0.0,2023.0,12.0,10.0,153.71833333,153.16,-0.92387953,-0.38268343,-0.34291866,0.9393651,0
34,0.0,2023.0,12.0,10.0,152.72428571,149.83,-0.96592583,-0.25881905,-0.34258175,0.93948802,0
35,0.0,2023.0,12.0,10.0,159.68571429,161.65,-0.99144486,-0.13052619,-0.3422448,0.93961082,0
36,0.0,2023.0,12.0,10.0,162.19142857,162.1,-1.0,-0.0,-0.34190781,0.9397335,0
37,0.0,2023.0,12.0,10.0,163.33857143,162.1,-0.99144486,0.13052619,-0.34157077,0.93985606,0
38,0.0,2023.0,12.0,10.0,164.15857143,164.07,-0.96592583,0.25881905,-0.34123369,0.93997849,0
39,0.0,2023.0,12.0,10.0,160.73125,163.79,-0.92387953,0.38268343,-0.34089656,0.94010081,0
40,0.0,2023.0,12.0,10.0,163.17,164.72,-0.8660254,0.5,-0.34055939,0.94022301,0
41,0.0,2023.0,12.0,10.0,165.46142857,166.0,-0.79335334,0.60876143,-0.34022218,0.94034508,0
42,0.0,2023.0,12.0,10.0,159.57571429,159.23,-0.70710678,0.70710678,-0.33988492,0.94046703,0
43,0.0,2023.0,12.0,10.0,166.70833333,166.695,-0.60876143,0.79335334,-0.33954762,0.94058887,0
44,0.0,2023.0,12.0,10.0,167.03428571,167.18,-0.5,0.8660254,-0.33921028,0.94071058,0
45,0.0,2023.0,12.0,10.0,167.22571429,167.04,-0.38268343,0.92387953,-0.33887289,0.94083217,0
46,0.0,2023.0,12.0,10.0,166.97833333,166.96,-0.25881905,0.96592583,-0.33853546,0.94095364,0
47,0.0,2023.0,12.0,10.0,166.96,166.96,-0.13052619,0.99144486,-0.33819798,0.94107498,0
48,0.0,2023.0,12.0,10.0,167.00571429,166.96,-0.0,1.0,-0.33786046,0.94119621,0
1,0.0,2023.0,12.0,11.0,166.84666667,166.76,0.13052619,0.99144486,-0.3375229,0.94131732,0
2,0.0,2023.0,12.0,11.0,166.76333333,166.76,0.25881905,0.96592583,-0.33718529,0.9414383,0
3,0.0,2023.0,12.0,11.0,164.13333333,164.13,0.38268343,0.92387953,-0.33684764,0.94155917,0
4,0.0,2023.0,12.0,11.0,163.21833333,163.05,0.5,0.8660254,-0.33650995,0.94167991,0
5,0.0,2023.0,12.0,11.0,163.015,163.025,0.60876143,0.79335334,-0.33617222,0.94180053,0
6,0.0,2023.0,12.0,11.0,162.93166667,162.93,0.70710678,0.70710678,-0.33583444,0.94192103,0
7,0.0,2023.0,12.0,11.0,163.51333333,163.53,0.79335334,0.60876143,-0.33549662,0.94204141,0
8,0.0,2023.0,12.0,11.0,171.50666667,163.595,0.8660254,0.5,-0.33515875,0.94216167,0
9,0.0,2023.0,12.0,11.0,163.68833333,163.59,0.92387953,0.38268343,-0.33482084,0.94228181,0
10,0.0,2023.0,12.0,11.0,162.69,162.68,0.96592583,0.25881905,-0.33448289,0.94240182,0
11,0.0,2023.0,12.0,11.0,162.505,162.56,0.99144486,0.13052619,-0.3341449,0.94252172,0
12,0.0,2023.0,12.0,11.0,162.545,162.61,1.0,0.0,-0.33380686,0.94264149,0
13,0.0,2023.0,12.0,11.0,162.565,162.565,0.99144486,-0.13052619,-0.33346878,0.94276114,0
14,0.0,2023.0,12.0,11.0,162.42,162.39,0.96592583,-0.25881905,-0.33313066,0.94288067,0
15,0.0,2023.0,12.0,11.0,162.34,162.36,0.92387953,-0.38268343,-0.33279249,0.94300008,0
16,0.0,2023.0,12.0,11.0,162.07333333,162.085,0.8660254,-0.5,-0.33245428,0.94311937,0
17,0.0,2023.0,12.0,11.0,162.10333333,162.1,0.79335334,-0.60876143,-0.33211603,0.94323854,0
18,0.0,2023.0,12.0,11.0,160.16428571,162.08,0.70710678,-0.70710678,-0.33177773,0.94335759,0
19,0.0,2023.0,12.0,11.0,135.41833333,162.29,0.60876143,-0.79335334,-0.3314394,0.94347651,0
20,0.0,2023.0,12.0,11.0,160.22166667,162.705,0.5,-0.8660254,-0.33110102,0.94359531,0
21,0.0,2023.0,12.0,11.0,163.83833333,164.04,0.38268343,-0.92387953,-0.3307626,0.943714,0
22,0.0,2023.0,12.0,11.0,166.20285714,166.42,0.25881905,-0.96592583,-0.33042413,0.94383256,0
23,0.0,2023.0,12.0,11.0,183.49714286,175.18,0.13052619,-0.99144486,-0.33008562,0.94395099,0
24,0.0,2023.0,12.0,11.0,191.00714286,178.47,0.0,-1.0,-0.32974707,0.94406931,0
25,0.0,2023.0,12.0,11.0,211.65285714,212.7,-0.13052619,-0.99144486,-0.32940848,0.94418751,0
26,0.0,2023.0,12.0,11.0,202.03333333,201.435,-0.25881905,-0.96592583,-0.32906985,0.94430558,0
27,0.0,2023.0,12.0,11.0,197.17142857,199.85,-0.38268343,-0.92387953,-0.32873117,0.94442354,0
28,0.0,2023.0,12.0,11.0,178.62166667,179.41,-0.5,-0.8660254,-0.32839245,0.94454137,0
29,0.0,2023.0,12.0,11.0,221.53,203.76,-0.60876143,-0.79335334,-0.32805369,0.94465908,0
30,0.0,2023.0,12.0,11.0,175.11857143,174.25,-0.70710678,-0.70710678,-0.32771489,0.94477667,0
31,0.0,2023.0,12.0,11.0,172.39857143,174.11,-0.79335334,-0.60876143,-0.32737604,0.94489414,0
32,0.0,2023.0,12.0,11.0,166.15,167.68,-0.8660254,-0.5,-0.32703715,0.94501148,0
33,0.0,2023.0,12.0,11.0,163.16333333,163.325,-0.92387953,-0.38268343,-0.32669822,0.94512871,0
34,0.0,2023.0,12.0,11.0,167.13,165.52,-0.96592583,-0.25881905,-0.32635925,0.94524581,0
35,0.0,2023.0,12.0,11.0,167.78,169.075,-0.99144486,-0.13052619,-0.32602024,0.94536279,0
36,0.0,2023.0,12.0,11.0,172.67428571,172.37,-1.0,-0.0,-0.32568118,0.94547965,0
37,0.0,2023.0,12.0,11.0,171.09,172.37,-0.99144486,0.13052619,-0.32534208,0.94559639,0
38,0.0,2023.0,12.0,11.0,169.03857143,167.55,-0.96592583,0.25881905,-0.32500295,0.945713,0
39,0.0,2023.0,12.0,11.0,173.04333333,174.17,-0.92387953,0.38268343,-0.32466376,0.9458295,0
40,0.0,2023.0,12.0,11.0,174.35714286,174.33,-0.8660254,0.5,-0.32432454,0.94594587,0
41,0.0,2023.0,12.0,11.0,169.69571429,174.17,-0.79335334,0.60876143,-0.32398528,0.94606212,0
42,0.0,2023.0,12.0,11.0,162.68,161.25,-0.70710678,0.70710678,-0.32364597,0.94617825,0
43,0.0,2023.0,12.0,11.0,169.22428571,167.8,-0.60876143,0.79335334,-0.32330662,0.94629426,0
44,0.0,2023.0,12.0,11.0,175.48857143,174.72,-0.5,0.8660254,-0.32296723,0.94641015,0
45,0.0,2023.0,12.0,11.0,172.52142857,171.96,-0.38268343,0.92387953,-0.3226278,0.94652591,0
46,0.0,2023.0,12.0,11.0,173.49,173.52,-0.25881905,0.96592583,-0.32228833,0.94664155,0
47,0.0,2023.0,12.0,11.0,170.95285714,171.03,-0.13052619,0.99144486,-0.32194881,0.94675708,0
48,0.0,2023.0,12.0,11.0,170.24166667,170.11,-0.0,1.0,-0.32160926,0.94687248,0
1,0.0,2023.0,12.0,12.0,170.02833333,170.09,0.13052619,0.99144486,-0.32126966,0.94698775,0
2,0.0,2023.0,12.0,12.0,170.065,170.09,0.25881905,0.96592583,-0.32093002,0.94710291,0
3,0.0,2023.0,12.0,12.0,169.075,169.15,0.38268343,0.92387953,-0.32059034,0.94721794,0
4,0.0,2023.0,12.0,12.0,168.69833333,168.59,0.5,0.8660254,-0.32025062,0.94733286,0
5,0.0,2023.0,12.0,12.0,165.35333333,166.32,0.60876143,0.79335334,-0.31991086,0.94744765,0
6,0.0,2023.0,12.0,12.0,165.50333333,164.45,0.70710678,0.70710678,-0.31957106,0.94756231,0
7,0.0,2023.0,12.0,12.0,164.55,164.445,0.79335334,0.60876143,-0.31923121,0.94767686,0
8,0.0,2023.0,12.0,12.0,163.76666667,163.365,0.8660254,0.5,-0.31889133,0.94779129,0
9,0.0,2023.0,12.0,12.0,163.36666667,163.28,0.92387953,0.38268343,-0.3185514,0.94790559,0
10,0.0,2023.0,12.0,12.0,163.5,163.57,0.96592583,0.25881905,-0.31821144,0.94801977,0
11,0.0,2023.0,12.0,12.0,163.165,163.04,0.99144486,0.13052619,-0.31787143,0.94813383,0
12,0.0,2023.0,12.0,12.0,162.88333333,162.845,1.0,0.0,-0.31753138,0.94824776,0
13,0.0,2023.0,12.0,12.0,162.43666667,162.32,0.99144486,-0.13052619,-0.31719129,0.94836158,0
14,0.0,2023.0,12.0,12.0,162.245,162.23,0.96592583,-0.25881905,-0.31685116,0.94847527,0
15,0.0,2023.0,12.0,12.0,159.295,161.1,0.92387953,-0.38268343,-0.31651099,0.94858884,0
16,0.0,2023.0,12.0,12.0,22.58166667,0.24,0.8660254,-0.5,-0.31617077,0.94870229,0
17,0.0,2023.0,12.0,12.0,97.00666667,136.1,0.79335334,-0.60876143,-0.31583052,0.94881562,0
18,0.0,2023.0,12.0,12.0,128.53571429,150.13,0.70710678,-0.70710678,-0.31549023,0.94892883,0
19,0.0,2023.0,12.0,12.0,160.20142857,162.07,0.60876143,-0.79335334,-0.31514989,0.94904191,0
20,0.0,2023.0,12.0,12.0,155.92285714,161.05,0.5,-0.8660254,-0.31480952,0.94915487,0
21,0.0,2023.0,12.0,12.0,140.66142857,166.23,0.38268343,-0.92387953,-0.3144691,0.94926771,0
22,0.0,2023.0,12.0,12.0,164.11833333,168.18,0.25881905,-0.96592583,-0.31412865,0.94938043,0
23,0.0,2023.0,12.0,12.0,176.46666667,177.25,0.13052619,-0.99144486,-0.31378815,0.94949302,0
24,0.0,2023.0,12.0,12.0,178.04666667,177.995,0.0,-1.0,-0.31344762,0.94960549,0
25,0.0,2023.0,12.0,12.0,178.085,178.065,-0.13052619,-0.99144486,-0.31310704,0.94971784,0
26,0.0,2023.0,12.0,12.0,197.47,177.215,-0.25881905,-0.96592583,-0.31276642,0.94983007,0
27,0.0,2023.0,12.0,12.0,171.75,165.21,-0.38268343,-0.92387953,-0.31242577,0.94994218,0
28,0.0,2023.0,12.0,12.0,176.98166667,177.115,-0.5,-0.8660254,-0.31208507,0.95005416,0
29,0.0,2023.0,12.0,12.0,196.614,189.75,-0.60876143,-0.79335334,-0.31174433,0.95016602,0
30,0.0,2023.0,12.0,12.0,219.32666667,230.14,-0.70710678,-0.70710678,-0.31140356,0.95027776,0
31,0.0,2023.0,12.0,12.0,393.095,393.435,-0.79335334,-0.60876143,-0.31106274,0.95038938,0
32,0.0,2023.0,12.0,12.0,221.815,195.655,-0.8660254,-0.5,-0.31072188,0.95050087,0
33,0.0,2023.0,12.0,12.0,183.70666667,184.45,-0.92387953,-0.38268343,-0.31038098,0.95061225,0
34,0.0,2023.0,12.0,12.0,174.26833333,174.61,-0.96592583,-0.25881905,-0.31004005,0.9507235,0
35,0.0,2023.0,12.0,12.0,174.72,174.72,-0.99144486,-0.13052619,-0.30969907,0.95083463,0
36,0.0,2023.0,12.0,12.0,177.704,174.77,-1.0,-0.0,-0.30935805,0.95094563,0
37,0.0,2023.0,12.0,12.0,174.862,174.87,-0.99144486,0.13052619,-0.30901699,0.95105652,0
38,0.0,2023.0,12.0,12.0,174.76,174.805,-0.96592583,0.25881905,-0.3086759,0.95116728,0
39,0.0,2023.0,12.0,12.0,174.648,174.63,-0.92387953,0.38268343,-0.30833476,0.95127792,0
40,0.0,2023.0,12.0,12.0,174.41666667,174.54,-0.8660254,0.5,-0.30799359,0.95138843,0
41,0.0,2023.0,12.0,12.0,174.47666667,174.645,-0.79335334,0.60876143,-0.30765237,0.95149883,0
42,0.0,2023.0,12.0,12.0,174.43,174.62,-0.70710678,0.70710678,-0.30731111,0.9516091,0
43,0.0,2023.0,12.0,12.0,174.545,174.565,-0.60876143,0.79335334,-0.30696982,0.95171925,0
44,0.0,2023.0,12.0,12.0,174.75,174.79,-0.5,0.8660254,-0.30662849,0.95182928,0
45,0.0,2023.0,12.0,12.0,174.815,174.805,-0.38268343,0.92387953,-0.30628711,0.95193918,0
46,0.0,2023.0,12.0,12.0,174.65857143,174.85,-0.25881905,0.96592583,-0.3059457,0.95204896,0
47,0.0,2023.0,12.0,12.0,170.09666667,170.08,-0.13052619,0.99144486,-0.30560425,0.95215862,0
48,0.0,2023.0,12.0,12.0,170.055,170.055,-0.0,1.0,-0.30526276,0.95226816,0
1,0.0,2023.0,12.0,13.0,177.87833333,174.26,0.13052619,0.99144486,-0.30492122,0.95237758,0
2,0.0,2023.0,12.0,13.0,219.70714286,207.76,0.25881905,0.96592583,-0.30457965,0.95248687,0
3,0.0,2023.0,12.0,13.0,307.17333333,307.09,0.38268343,0.92387953,-0.30423805,0.95259604,0
4,0.0,2023.0,12.0,13.0,307.21333333,307.24,0.5,0.8660254,-0.3038964,0.95270509,0
5,0.0,2023.0,12.0,13.0,222.33285714,213.82,0.60876143,0.79335334,-0.30355471,0.95281401,0
6,0.0,2023.0,12.0,13.0,235.19428571,255.21,0.70710678,0.70710678,-0.30321298,0.95292281,0
7,0.0,2023.0,12.0,13.0,164.63571429,164.27,0.79335334,0.60876143,-0.30287122,0.95303149,0
8,0.0,2023.0,12.0,13.0,217.31571429,222.17,0.8660254,0.5,-0.30252941,0.95314005,0
9,0.0,2023.0,12.0,13.0,191.60857143,175.46,0.92387953,0.38268343,-0.30218757,0.95324848,0
10,0.0,2023.0,12.0,13.0,176.25142857,174.98,0.96592583,0.25881905,-0.30184569,0.9533568,0
11,0.0,2023.0,12.0,13.0,174.59,174.87,0.99144486,0.13052619,-0.30150377,0.95346499,0
12,0.0,2023.0,12.0,13.0,174.455,174.455,1.0,0.0,-0.30116181,0.95357305,0
13,0.0,2023.0,12.0,13.0,181.94,174.07,0.99144486,-0.13052619,-0.30081981,0.953681,0
14,0.0,2023.0,12.0,13.0,175.28428571,174.04,0.96592583,-0.25881905,-0.30047777,0.95378882,0
15,0.0,2023.0,12.0,13.0,173.93833333,174.04,0.92387953,-0.38268343,-0.30013569,0.95389652,0
16,0.0,2023.0,12.0,13.0,173.61666667,173.82,0.8660254,-0.5,-0.29979358,0.95400409,0
17,0.0,2023.0,12.0,13.0,173.894,173.86,0.79335334,-0.60876143,-0.29945143,0.95411155,0
18,0.0,2023.0,12.0,13.0,173.09857143,174.0,0.70710678,-0.70710678,-0.29910924,0.95421888,0
19,0.0,2023.0,12.0,13.0,165.06428571,174.22,0.60876143,-0.79335334,-0.29876701,0.95432609,0
20,0.0,2023.0,12.0,13.0,167.99142857,174.8,0.5,-0.8660254,-0.29842474,0.95443317,0
21,0.0,2023.0,12.0,13.0,169.60714286,178.43,0.38268343,-0.92387953,-0.29808243,0.95454013,0
22,0.0,2023.0,12.0,13.0,181.00857143,180.59,0.25881905,-0.96592583,-0.29774008,0.95464697,0
23,0.0,2023.0,12.0,13.0,210.43571429,190.89,0.13052619,-0.99144486,-0.2973977,0.95475369,0
24,0.0,2023.0,12.0,13.0,202.86571429,201.2,0.0,-1.0,-0.29705528,0.95486028,0
25,0.0,2023.0,12.0,13.0,335.41666667,336.76,-0.13052619,-0.99144486,-0.29671282,0.95496675,0
26,0.0,2023.0,12.0,13.0,397.01833333,426.86,-0.25881905,-0.96592583,-0.29637032,0.9550731,0
27,0.0,2023.0,12.0,13.0,223.47833333,210.63,-0.38268343,-0.92387953,-0.29602778,0.95517933,0
28,0.0,2023.0,12.0,13.0,247.86666667,248.45,-0.5,-0.8660254,-0.29568521,0.95528543,0
29,0.0,2023.0,12.0,13.0,215.27,205.885,-0.60876143,-0.79335334,-0.2953426,0.95539141,0
30,0.0,2023.0,12.0,13.0,203.83333333,204.285,-0.70710678,-0.70710678,-0.29499995,0.95549727,0
31,0.0,2023.0,12.0,13.0,183.02166667,187.07,-0.79335334,-0.60876143,-0.29465726,0.955603,0
32,0.0,2023.0,12.0,13.0,179.874,186.93,-0.8660254,-0.5,-0.29431453,0.95570861,0
33,0.0,2023.0,12.0,13.0,186.3075,186.97,-0.92387953,-0.38268343,-0.29397177,0.9558141,0
34,0.0,2023.0,12.0,13.0,186.86666667,187.1,-0.96592583,-0.25881905,-0.29362897,0.95591947,0
35,0.0,2023.0,12.0,13.0,186.362,186.76,-0.99144486,-0.13052619,-0.29328613,0.95602471,0
36,0.0,2023.0,12.0,13.0,185.37,185.39,-1.0,-0.0,-0.29294325,0.95612983,0
37,0.0,2023.0,12.0,13.0,189.622,185.84,-0.99144486,0.13052619,-0.29260034,0.95623483,0
38,0.0,2023.0,12.0,13.0,184.672,184.58,-0.96592583,0.25881905,-0.29225738,0.9563397,0
39,0.0,2023.0,12.0,13.0,220.81285714,211.73,-0.92387953,0.38268343,-0.29191439,0.95644445,0
40,0.0,2023.0,12.0,13.0,215.72666667,215.88,-0.8660254,0.5,-0.29157137,0.95654908,0
41,0.0,2023.0,12.0,13.0,207.11166667,200.745,-0.79335334,0.60876143,-0.2912283,0.95665358,0
42,0.0,2023.0,12.0,13.0,190.00666667,185.21,-0.70710678,0.70710678,-0.2908852,0.95675796,0
43,0.0,2023.0,12.0,13.0,184.34333333,184.05,-0.60876143,0.79335334,-0.29054206,0.95686222,0
44,0.0,2023.0,12.0,13.0,185.068,184.78,-0.5,0.8660254,-0.29019888,0.95696636,0
45,0.0,2023.0,12.0,13.0,185.55666667,185.84,-0.38268343,0.92387953,-0.28985566,0.95707037,0
46,0.0,2023.0,12.0,13.0,179.42,184.415,-0.25881905,0.96592583,-0.28951241,0.95717426,0
47,0.0,2023.0,12.0,13.0,177.5575,182.955,-0.13052619,0.99144486,-0.28916912,0.95727803,0
48,0.0,2023.0,12.0,13.0,138.02,132.94,-0.0,1.0,-0.2888258,0.95738167,0
1,0.0,2023.0,12.0,14.0,160.54428571,156.17,0.13052619,0.99144486,-0.28848243,0.95748519,0
2,0.0,2023.0,12.0,14.0,166.62333333,163.805,0.25881905,0.96592583,-0.28813903,0.95758859,0
3,0.0,2023.0,12.0,14.0,180.98142857,180.93,0.38268343,0.92387953,-0.28779559,0.95769186,0
4,0.0,2023.0,12.0,14.0,181.50857143,181.18,0.5,0.8660254,-0.28745212,0.95779501,0
5,0.0,2023.0,12.0,14.0,178.57,181.13,0.60876143,0.79335334,-0.28710861,0.95789804,0
6,0.0,2023.0,12.0,14.0,176.98571429,175.84,0.70710678,0.70710678,-0.28676506,0.95800094,0
7,0.0,2023.0,12.0,14.0,178.32,178.68,0.79335334,0.60876143,-0.28642147,0.95810372,0
8,0.0,2023.0,12.0,14.0,175.98285714,175.85,0.8660254,0.5,-0.28607785,0.95820638,0
9,0.0,2023.0,12.0,14.0,175.95714286,175.7,0.92387953,0.38268343,-0.28573419,0.95830891,0
10,0.0,2023.0,12.0,14.0,176.47714286,176.48,0.96592583,0.25881905,-0.2853905,0.95841132,0
11,0.0,2023.0,12.0,14.0,176.058,176.46,0.99144486,0.13052619,-0.28504676,0.95851361,0
12,0.0,2023.0,12.0,14.0,177.674,176.62,1.0,0.0,-0.28470299,0.95861578,0
13,0.0,2023.0,12.0,14.0,175.11166667,175.01,0.99144486,-0.13052619,-0.28435919,0.95871782,0
14,0.0,2023.0,12.0,14.0,175.198,175.01,0.96592583,-0.25881905,-0.28401534,0.95881973,0
